Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x00\x00\x01\x00\x00\x00\x00\x00\x0b\x01\x81\x06@"\x00\x00\x00\x01\x08 \x001\x12\x00H\t@\x00\x07\x00\x00\x00\x03\x00\x00\x00\x000\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\n\x01C\x05\x00#\x00\x00\x00\x01\x18 \x081\x12\x00C\x00\x00\x00\x00\x00\x01\x00\x03\x80\x04\x00\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x02\x01D\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\xba\xb1 _ \x01\x8b\x0e\x02\xf9\x02\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x03\x00\x03\x00\x00\x00\x00\x00\x00\x08\x01D\x05\x00#\x00\x00\x00\x01P \x081\x12\x00\xa3$\x01\x00\x06\x00\x02\x00\x00\x00\x0c\x08\x00\x00\x00\x00\t\x01D\x05\x00#\x00\x00\x00\x01  \x001\x12\x00\x03\x08\x00\x00\x03\x00\x03\x00\x03\x00(\x08\x00\x00\x00\x00\n\x01D\x05\x00#\x00\x00\x00\x01\x18 \x081\x12\x00\x03\x10\x00\x00\x03\x00\x04\x00\x03\x00D\x08\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x02\x01E\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\xda\xc1 H \x01\x0c\x0f\x02A\x02\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x02\x02\x00\x00\x00\x00\x00\x00\x00\x0c\x01E\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\xfa\x81 \xe3#\x01\x88\x0f\x02\x19\x1f\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00\r\x01E\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x1a\xe0 Q \x01\x0e\x08\x02\x89\x02\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x02\x02\x00\x00\x00\x00\x00\x00\x00\x02\x01F\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x84:8\xa0\xe6(\x81\x83\x08\x025G\x18\xfd\x05\x00\x00\x01\x00\x00\x00\x00\x03\x01F\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04Z\x08\xc1\xb3 \x81\x10\t\x02\x9e\x05\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\x0b\x01F\x05\x00#\x00\x00\x00\x010 \x001\x12\x00\x03\x00\x01\x00\x03\x00\x05\x00\x03\x80\x00\x08\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x0c\x01F\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04z\xd8\xa0\x1f"\x81\x8d\t\x02\xfd\x10\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x02\x00\x02\x00\x00\x00\x00\x00\x00\x00\x01G\x05\x00#\x00\x00\x00\x018 \x081\x12\x00\x03\x01\x00\x00\x03\x00\x06\x00\x03\x80\x04\x08\x00\x00\x00\x00\x01\x01G\x05\x00#\x00\x00\x00\x01@ \x001\x12\x00\x03\x02\x00\x00\x01\x00\x07\x00\x03\x80 \x08\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\x0b\x01G\x05\x00#\x00\x00\x00\x010 \x001\x12\x00#\x00\x00\x00\x02\x00\x08\x00\x03\x80\x00\x08\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\x02\x01H\x05\x00#\x00\x00\x00\x01@ \x081\x12\x00\x03 \x00\x01\x00\x00\t\x00\x03\x00\x1c\x08\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x02\x01\x01\x00\x00\x00\x00\x00\x00\x0c\x01H\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x86\xb8\xa0N \x81\x0b\x1a\x02u\x02\x00\xfd\x01\x00\x00\x01\x00\x00\x00\x00\x13\x01H\x05\x00#\x00\x00\x00\x01@ \x011\x12\x00\x03 \x00\x01@\x00\t\x00\x03\x80\x08\x08\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x02\x01I\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x9e\xb8\x80] \x81\x0b\x1a\x02\xec\x02\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\n\x01I\x05\x00#\x00\x00\x00\x01\x18 \x081\x12\x00\x03\x04\x00\x00\x00\x00\n\x00\x03\x80\x04\x00\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\r\x01I\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\xa2\xa8\xa0V \x81\x8a\n\x02\xb5\x02\x00\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x02\x01\x01\x00\x00\x00\x00\x00\x00\x02\x01J\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\xda\xc8\xe0N \x81\x0c\x0b\x02w\x02\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00\x02\x01J\x05\x00#\x00\x00\x00\x01@ \x081\x12\x00\x03\x01\x00\x01\x02\x00\x0b\x00\x03\x80\x1c\x08\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x02\x01K\x05\x00Q\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\xfa\xb8\x00d \x81\x8b\x0b\x02 \x03\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x02\x00\x02\x00\x00\x00\x00\x00\x00\x10\x01O\x05\x00#\x00\x00\x00\x01\x00 \x081\x12\x00\x03@\x00\x00\x05\x00\x0c\x00\x03\x80\x10\x08\x00\x00\x00\x00\x02\x01P\x05\x00#\x00\x00\x00\x01@ \x081\x12\x00C\x00\x00\x01\x05\x00\r\x00\x00\x00\x1c\x08\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x02\x01Q\x05\x00I\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x1e\xa9\x80K \x81\n\x1c\x02\\\x02\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\n\x01Q\x05\x00\x13\x00\x00\x00\x02@ \x081\x12\x00\x03 \x00\x00\x00\x00\x0e\x00\x07\x00\x05\x08\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\x0c\x01T\x05\x00\x13\x00\x00\x00\x02@ \x081\x12\x00\x03\x02\x00\x01\x00\x00\x0f\x00\x07\x00\x1c\x00\x00\x00\x00\x00'
Header: 0xb885 , Body: b'\x0b\x00\x03\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x0c\x01U\x05\x00I\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04:\xa9\xc0\\ \x81\x8a\x0c\x02\xe6\x02\x18\xfd\x01\x00\x00\x01\x00\x00\x00\x00'
